862,-0.590088
863,-0.639507
864,-0.686414
865,-0.730625
866,-0.771964
867,-0.810271
868,-0.845395
869,-0.877197
870,-0.905554
871,-0.930352
872,-0.951496
873,-0.968901
874,-0.9825
875,-0.992239
876,-0.99808
877,-1
878,-0.997991
879,-0.992061
880,-0.982234
881,-0.968548
882,-0.951057
883,-0.929829
884,-0.904948
885,-0.876513
886,-0.844633
887,-0.809436
888,-0.771058
889,-0.729651
890,-0.685378
891,-0.638411
892,-0.588937
893,-0.537149
894,-0.483251
895,-0.427454
896,-0.369978
897,-0.311049
898,-0.250897
899,-0.18976
900,-0.127877
901,-0.065492
902,-0.00284951
903,0.0598042
904,0.122223
905,0.184161
906,0.245376
907,0.305627
908,0.364678
909,0.422295
910,0.478254
911,0.532334
912,0.584322
913,0.634015
914,0.681216
915,0.725742
916,0.767416
917,0.806076
918,0.841569
919,0.873755
920,0.902509
921,0.927717
922,0.94928
923,0.967114
924,0.981148
925,0.991328
926,0.997613
927,0.999979
928,0.998417
929,0.992932
930,0.983546
931,0.970296
932,0.953234
933,0.932427
934,0.907957
935,0.879919
936,0.848425
937,0.813598
938,0.775574
939,0.734504
940,0.690548
941,0.643878
942,0.59468
943,0.543145
944,0.489476
945,0.433884
946,0.376587
947,0.317811
948,0.257787
949,0.196749
950,0.134939
951,0.0725988
952,0.00997314
953,-0.0526917
954,-0.115149
955,-0.177155
956,-0.238464
957,-0.298837
958,-0.358035
959,-0.415827
960,-0.471986
961,-0.52629
962,-0.578526
963,-0.62849
964,-0.675984
965,-0.720823
966,-0.76283
967,-0.80184
968,-0.837699
969,-0.870268
970,-0.899418
971,-0.925034
972,-0.947016
973,-0.965278
974,-0.979747
975,-0.990367
976,-0.997096
977,-0.999908
978,-0.998792
979,-0.993752
980,-0.984808
981,-0.971994
982,-0.955363
983,-0.934977
984,-0.910919
985,-0.883282
986,-0.852175
987,-0.817719
988,-0.780052
989,-0.739319
990,-0.695683
991,-0.649313
992,-0.600392
993,-0.549112
994,-0.495675
995,-0.440291
996,-0.383177
997,-0.324558
998,-0.264663
999,-0.203729
1000,-0.141994
1001,-0.0797019
1002,-0.0170963
1003,0.0455765
1004,0.10807
1005,0.170139
1006,0.23154
1007,0.292031
1008,0.351375
1009,0.409338
1010,0.465693
1011,0.520219
1012,0.572701
1013,0.622933
1014,0.670717
1015,0.715867
1016,0.758204
1017,0.797562
1018,0.833788
1019,0.866737
1020,0.896281
1021,0.922304
1022,0.944704
1023,0.963392
1024,0.978295
1025,0.989355
1026,0.996529
1027,0.999787
1028,0.999117
1029,0.994522
1030,0.98602
1031,0.973644
1032,0.957443
1033,0.93748
1034,0.913835
1035,0.886599
1036,0.85588
1037,0.821799
1038,0.784489
1039,0.744097
1040,0.700782
1041,0.654714
1042,0.606073
1043,0.555052
1044,0.50185
1045,0.446676
1046,0.389747
1047,0.331287
1048,0.271526
1049,0.210698
1050,0.149042
1051,0.0868009
1052,0.0242185
1053,-0.038459
1054,-0.100985
1055,-0.163115
1056,-0.224604
1057,-0.28521
1058,-0.344696
1059,-0.402828
1060,-0.459377
1061,-0.514122
1062,-0.566846
1063,-0.617344
1064,-0.665416
1065,-0.710875
1066,-0.75354
1067,-0.793245
1068,-0.829833
1069,-0.863162
1070,-0.893099
1071,-0.919528
1072,-0.942344
1073,-0.961458
1074,-0.976794
1075,-0.988294
1076,-0.99591
1077,-0.999614
1078,-0.999391
1079,-0.995241
1080,-0.987182
1081,-0.975244
1082,-0.959475
1083,-0.939936
1084,-0.916705
1085,-0.889872
1086,-0.859543
1087,-0.825837
1088,-0.788887
1089,-0.748838
1090,-0.705846
1091,-0.660082
1092,-0.611724
1093,-0.560963
1094,-0.507999
1095,-0.453038
1096,-0.396298
1097,-0.338001
1098,-0.278375
1099,-0.217657
1100,-0.156083
1101,-0.0938955
1102,-0.0313396
1103,0.0313396
1104,0.0938955
1105,0.156083
1106,0.217657
1107,0.278375
1108,0.338001
1109,0.396298
1110,0.453038
1111,0.507999
1112,0.560963
1113,0.611724
1114,0.660082
1115,0.705846
1116,0.748838
1117,0.788887
1118,0.825837
1119,0.859543
1120,0.889872
1121,0.916705
1122,0.939936
1123,0.959475
1124,0.975244
1125,0.987182
1126,0.995241
1127,0.999391
1128,0.999614
1129,0.99591
1130,0.988294
1131,0.976794
1132,0.961458
1133,0.942344
1134,0.919528
1135,0.893099
1136,0.863162
1137,0.829833
1138,0.793245
1139,0.75354
1140,0.710875
1141,0.665416
1142,0.617344
1143,0.566846
1144,0.514122
1145,0.459377
1146,0.402828
1147,0.344696
1148,0.28521
1149,0.224604
1150,0.163115
1151,0.100985
1152,0.038459
1153,-0.0242185
1154,-0.0868009
1155,-0.149042
1156,-0.210698
1157,-0.271526
1158,-0.331287
1159,-0.389747
1160,-0.446676
1161,-0.50185
1162,-0.555052
1163,-0.606073
1164,-0.654714
1165,-0.700782
1166,-0.744097
1167,-0.784489
1168,-0.821799
1169,-0.85588
1170,-0.886599
1171,-0.913835
1172,-0.93748
1173,-0.957443
1174,-0.973644
1175,-0.98602
1176,-0.994522
1177,-0.999117
1178,-0.999787
1179,-0.996529
1180,-0.989355
1181,-0.978295
1182,-0.963392
1183,-0.944704
1184,-0.922304
1185,-0.896281
1186,-0.866737
1187,-0.833788
1188,-0.797562
1189,-0.758204
1190,-0.715867
1191,-0.670717
1192,-0.622933
1193,-0.572701
1194,-0.520219
1195,-0.465693
1196,-0.409338
1197,-0.351375
1198,-0.292031
1199,-0.23154
1200,-0.170139
1201,-0.10807
1202,-0.0455765
1203,0.0170963
1204,0.0797019
1205,0.141994
1206,0.203729
1207,0.264663
1208,0.324558
1209,0.383177
1210,0.440291
1211,0.495675
1212,0.549112
1213,0.600392
1214,0.649313
1215,0.695683
1216,0.739319
1217,0.780052
1218,0.817719
1219,0.852175
1220,0.883282
1221,0.910919
1222,0.934977
1223,0.955363
1224,0.971994
1225,0.984808
1226,0.993752
1227,0.998792
1228,0.999908
1229,0.997096
1230,0.990367
1231,0.979747
1232,0.965278
1233,0.947016
1234,0.925034
1235,0.899418
1236,0.870268
1237,0.837699
1238,0.80184
1239,0.76283
1240,0.720823
1241,0.675984
1242,0.62849
1243,0.578526
1244,0.52629
1245,0.471986
1246,0.415827
1247,0.358035
1248,0.298837
1249,0.238464
1250,0.177155
1251,0.115149
1252,0.0526917
1253,-0.00997314
1254,-0.0725988
1255,-0.134939
1256,-0.196749
1257,-0.257787
1258,-0.317811
1259,-0.376587
1260,-0.433884
1261,-0.489476
1262,-0.543145
1263,-0.59468
1264,-0.643878
1265,-0.690548
1266,-0.734504
1267,-0.775574
1268,-0.813598
1269,-0.848425
1270,-0.879919
1271,-0.907957
1272,-0.932427
1273,-0.953234
1274,-0.970296
1275,-0.983546
1276,-0.992932
1277,-0.998417
1278,-0.999979
1279,-0.997613
1280,-0.991328
1281,-0.981148
1282,-0.967114
1283,-0.94928
1284,-0.927717
1285,-0.902509
1286,-0.873755
1287,-0.841569
1288,-0.806076
1289,-0.767416
1290,-0.725742
1291,-0.681216
1292,-0.634015
1293,-0.584322
1294,-0.532334
1295,-0.478254
1296,-0.422295
1297,-0.364678
1298,-0.305627
1299,-0.245376
1300,-0.184161
1301,-0.122223
1302,-0.0598042
1303,0.00284951
1304,0.065492
1305,0.127877
1306,0.18976
1307,0.250897
1308,0.311049
1309,0.369978
1310,0.427454
1311,0.483251
1312,0.537149
1313,0.588937
1314,0.638411
1315,0.685378
1316,0.729651
1317,0.771058
1318,0.809436
1319,0.844633
1320,0.876513
1321,0.904948
1322,0.929829
1323,0.951057
1324,0.968548
1325,0.982234
1326,0.992061
1327,0.997991
1328,1
1329,0.99808
1330,0.992239
1331,0.9825
1332,0.968901
1333,0.951496
1334,0.930352
1335,0.905554
1336,0.877197
1337,0.845395
1338,0.810271
1339,0.771964
1340,0.730625
1341,0.686414
1342,0.639507
1343,0.590088
1344,0.538351
1345,0.484498
1346,0.428742
1347,0.371302
1348,0.312403
1349,0.252276
1350,0.191159
1351,0.12929
1352,0.0669136
1353,0.00427426
1354,-0.0583819
1355,-0.120809
1356,-0.182761
1357,-0.243995
1358,-0.304271
1359,-0.363351
1360,-0.421004
1361,-0.477002
1362,-0.531127
1363,-0.583165
1364,-0.632912
1365,-0.680173
1366,-0.724761
1367,-0.766502
1368,-0.805232
1369,-0.840798
1370,-0.873061
1371,-0.901894
1372,-0.927184
1373,-0.948831
1374,-0.966751
1375,-0.980872
1376,-0.99114
1377,-0.997514
1378,-0.999969
1379,-0.998496
1380,-0.9931
1381,-0.983802
1382,-0.970639
1383,-0.953663
1384,-0.932941
1385,-0.908553
1386,-0.880596
1387,-0.849179
1388,-0.814426
1389,-0.776473
1390,-0.73547
1391,-0.691577
1392,-0.644968
1393,-0.595824
1394,-0.54434
1395,-0.490718
1396,-0.435167
1397,-0.377907
1398,-0.319162
1399,-0.259163
1400,-0.198146
1401,-0.136351
1402,-0.0740197
1403,-0.0113978
1404,0.0512688
1405,0.113734
1406,0.175752
1407,0.23708
1408,0.297477
1409,0.356705
1410,0.414531
1411,0.470729
1412,0.525078
1413,0.577363
1414,0.627381
1415,0.674933
1416,0.719834
1417,0.761908
1418,0.800987
1419,0.83692
1420,0.869565
1421,0.898794
1422,0.924492
1423,0.946557
1424,0.964904
1425,0.97946
1426,0.990169
1427,0.996987
1428,0.999888
1429,0.998861
1430,0.99391
1431,0.985054
1432,0.972328
1433,0.955783
1434,0.935482
1435,0.911506
1436,0.883949
1437,0.852919
1438,0.818539
1439,0.780942
1440,0.740278
1441,0.696705
1442,0.650396
1443,0.601531
1444,0.550302
1445,0.496912
1446,0.44157
1447,0.384493
1448,0.325905
1449,0.266037
1450,0.205124
1451,0.143404
1452,0.081122
1453,0.0185208
1454,-0.0441532
1455,-0.106654
1456,-0.168735
1457,-0.230154
1458,-0.290668
1459,-0.350041
1460,-0.408038
1461,-0.464432
1462,-0.519002
1463,-0.571532
1464,-0.621817
1465,-0.66966
1466,-0.714871
1467,-0.757274
1468,-0.796702
1469,-0.833
1470,-0.866025
1471,-0.895648
1472,-0.921753
1473,-0.944236
1474,-0.963009
1475,-0.977999
1476,-0.989147
1477,-0.996409
1478,-0.999756
1479,-0.999176
1480,-0.99467
1481,-0.986256
1482,-0.973968
1483,-0.957853
1484,-0.937975
1485,-0.914413
1486,-0.887257
1487,-0.856616
1488,-0.82261
1489,-0.785372
1490,-0.745049
1491,-0.701798
1492,-0.65579
1493,-0.607206
1494,-0.556236
1495,-0.503082
1496,-0.44795
1497,-0.391059
1498,-0.332631
