x,y
24025,0.902509
24026,0.902754
24027,0.902999
24028,0.903244
24029,0.903488
24030,0.903732
24031,0.903976
24032,0.90422
24033,0.904463
24034,0.904706
24035,0.904948
24036,0.905191
24037,0.905433
24038,0.905675
24039,0.905916
24040,0.906157
24041,0.906398
24042,0.906639
24043,0.906879
24044,0.907119
24045,0.907359
24046,0.907598
24047,0.907837
24048,0.908076
24049,0.908315
24050,0.908553
24051,0.908791
24052,0.909028
24053,0.909266
24054,0.909503
24055,0.90974
24056,0.909976
24057,0.910212
24058,0.910448
24059,0.910684
24060,0.910919
24061,0.911154
24062,0.911389
24063,0.911623
24064,0.911857
24065,0.912091
24066,0.912324
24067,0.912558
24068,0.912791
24069,0.913023
24070,0.913255
24071,0.913487
24072,0.913719
24073,0.913951
24074,0.914182
24075,0.914413
24076,0.914643
24077,0.914873
24078,0.915103
24079,0.915333
24080,0.915562
24081,0.915791
24082,0.91602
24083,0.916249
24084,0.916477
24085,0.916705
24086,0.916932
24087,0.917159
24088,0.917386
24089,0.917613
24090,0.917839
24091,0.918066
24092,0.918291
24093,0.918517
24094,0.918742
24095,0.918967
24096,0.919191
24097,0.919416
24098,0.91964
24099,0.919863
24100,0.920087
24101,0.92031
24102,0.920533
24103,0.920755
24104,0.920977
24105,0.921199
24106,0.921421
24107,0.921642
24108,0.921863
24109,0.922084
24110,0.922304
24111,0.922524
24112,0.922744
24113,0.922964
24114,0.923183
24115,0.923402
24116,0.92362
24117,0.923839
24118,0.924057
24119,0.924274
24120,0.924492
24121,0.924709
24122,0.924926
24123,0.925142
24124,0.925358
24125,0.925574
24126,0.92579
24127,0.926005
24128,0.92622
24129,0.926435
24130,0.926649
24131,0.926863
24132,0.927077
24133,0.927291
24134,0.927504
24135,0.927717
24136,0.927929
24137,0.928142
24138,0.928353
24139,0.928565
24140,0.928777
24141,0.928988
24142,0.929198
24143,0.929409
24144,0.929619
24145,0.929829
24146,0.930038
24147,0.930248
24148,0.930457
24149,0.930665
24150,0.930874
24151,0.931082
24152,0.93129
24153,0.931497
24154,0.931704
24155,0.931911
24156,0.932118
24157,0.932324
24158,0.93253
24159,0.932735
24160,0.932941
24161,0.933146
24162,0.93335
24163,0.933555
24164,0.933759
24165,0.933963
24166,0.934166
24167,0.93437
24168,0.934572
24169,0.934775
24170,0.934977
24171,0.935179
24172,0.935381
24173,0.935582
24174,0.935784
24175,0.935984
24176,0.936185
24177,0.936385
24178,0.936585
24179,0.936784
24180,0.936984
24181,0.937183
24182,0.937381
24183,0.93758
24184,0.937778
24185,0.937975
24186,0.938173
24187,0.93837
24188,0.938567
24189,0.938763
24190,0.93896
24191,0.939155
24192,0.939351
24193,0.939546
24194,0.939741
24195,0.939936
24196,0.94013
24197,0.940324
24198,0.940518
24199,0.940712
24200,0.940905
24201,0.941098
24202,0.94129
24203,0.941483
24204,0.941674
24205,0.941866
24206,0.942057
24207,0.942248
24208,0.942439
24209,0.94263
24210,0.94282
24211,0.94301
24212,0.943199
24213,0.943388
24214,0.943577
24215,0.943766
24216,0.943954
24217,0.944142
24218,0.94433
24219,0.944517
24220,0.944704
24221,0.944891
24222,0.945077
24223,0.945263
24224,0.945449
24225,0.945634
24226,0.94582
24227,0.946005
24228,0.946189
24229,0.946373
24230,0.946557
24231,0.946741
24232,0.946924
24233,0.947107
24234,0.94729
24235,0.947473
24236,0.947655
24237,0.947837
24238,0.948018
24239,0.948199
24240,0.94838
24241,0.948561
24242,0.948741
24243,0.948921
24244,0.949101
24245,0.94928
24246,0.949459
24247,0.949638
24248,0.949816
24249,0.949994
24250,0.950172
24251,0.95035
24252,0.950527
24253,0.950704
24254,0.95088
24255,0.951057
24256,0.951232
24257,0.951408
24258,0.951583
24259,0.951758
24260,0.951933
24261,0.952108
24262,0.952282
24263,0.952456
24264,0.952629
24265,0.952802
24266,0.952975
24267,0.953148
24268,0.95332
24269,0.953492
24270,0.953663
24271,0.953835
24272,0.954006
24273,0.954176
24274,0.954347
24275,0.954517
24276,0.954687
24277,0.954856
24278,0.955025
24279,0.955194
24280,0.955363
24281,0.955531
24282,0.955699
24283,0.955866
24284,0.956034
24285,0.956201
24286,0.956367
24287,0.956534
24288,0.9567
24289,0.956865
24290,0.957031
24291,0.957196
24292,0.957361
24293,0.957525
24294,0.957689
24295,0.957853
24296,0.958017
24297,0.95818
24298,0.958343
24299,0.958506
24300,0.958668
24301,0.95883
24302,0.958992
24303,0.959153
24304,0.959314
24305,0.959475
24306,0.959635
24307,0.959795
24308,0.959955
24309,0.960115
24310,0.960274
24311,0.960433
24312,0.960591
24313,0.96075
24314,0.960907
24315,0.961065
24316,0.961222
24317,0.961379
24318,0.961536
24319,0.961693
24320,0.961849
24321,0.962004
24322,0.96216
24323,0.962315
24324,0.96247
24325,0.962624
24326,0.962778
24327,0.962932
24328,0.963086
24329,0.963239
24330,0.963392
24331,0.963545
24332,0.963697
24333,0.963849
24334,0.964001
24335,0.964152
24336,0.964303
24337,0.964454
24338,0.964604
24339,0.964755
24340,0.964904
24341,0.965054
24342,0.965203
24343,0.965352
24344,0.9655
24345,0.965649
24346,0.965797
24347,0.965944
24348,0.966092
24349,0.966239
24350,0.966385
24351,0.966532
24352,0.966678
24353,0.966823
24354,0.966969
24355,0.967114
24356,0.967259
24357,0.967403
24358,0.967547
24359,0.967691
24360,0.967835
24361,0.967978
24362,0.968121
24363,0.968263
24364,0.968406
24365,0.968548
24366,0.968689
24367,0.968831
24368,0.968972
24369,0.969112
24370,0.969253
24371,0.969393
24372,0.969533
24373,0.969672
24374,0.969811
24375,0.96995
24376,0.970089
24377,0.970227
24378,0.970365
24379,0.970502
24380,0.970639
24381,0.970776
24382,0.970913
24383,0.971049
24384,0.971185
24385,0.971321
24386,0.971456
24387,0.971591
24388,0.971726
24389,0.97186
24390,0.971994
24391,0.972128
24392,0.972262
24393,0.972395
24394,0.972528
24395,0.97266
24396,0.972792
24397,0.972924
24398,0.973056
24399,0.973187
24400,0.973318
24401,0.973449
24402,0.973579
24403,0.973709
24404,0.973839
24405,0.973968
24406,0.974097
24407,0.974226
24408,0.974354
24409,0.974482
24410,0.97461
24411,0.974737
24412,0.974864
24413,0.974991
24414,0.975118
24415,0.975244
24416,0.97537
24417,0.975495
24418,0.975621
24419,0.975746
24420,0.97587
24421,0.975994
24422,0.976118
24423,0.976242
24424,0.976365
24425,0.976488
24426,0.976611
24427,0.976733
24428,0.976855
24429,0.976977
24430,0.977099
24431,0.97722
24432,0.977341
24433,0.977461
24434,0.977581
24435,0.977701
24436,0.977821
24437,0.97794
24438,0.978059
24439,0.978177
24440,0.978295
24441,0.978413
24442,0.978531
24443,0.978648
24444,0.978765
24445,0.978882
24446,0.978998
24447,0.979114
24448,0.97923
24449,0.979345
24450,0.97946
24451,0.979575
24452,0.97969
24453,0.979804
24454,0.979918
24455,0.980031
24456,0.980144
24457,0.980257
24458,0.98037
24459,0.980482
24460,0.980594
24461,0.980705
24462,0.980817
24463,0.980927
24464,0.981038
24465,0.981148
24466,0.981258
24467,0.981368
24468,0.981477
24469,0.981586
24470,0.981695
24471,0.981803
24472,0.981912
24473,0.982019
24474,0.982127
24475,0.982234
24476,0.982341
24477,0.982447
24478,0.982553
24479,0.982659
24480,0.982765
24481,0.98287
24482,0.982975
24483,0.983079
24484,0.983183
24485,0.983287
24486,0.983391
24487,0.983494
24488,0.983597
24489,0.9837
24490,0.983802
24491,0.983904
24492,0.984006
24493,0.984107
24494,0.984208
24495,0.984309
24496,0.984409
24497,0.984509
24498,0.984609
24499,0.984709
24500,0.984808
24501,0.984907
24502,0.985005
24503,0.985103
24504,0.985201
24505,0.985299
24506,0.985396
24507,0.985493
24508,0.985589
24509,0.985685
24510,0.985781
24511,0.985877
24512,0.985972
24513,0.986067
24514,0.986162
24515,0.986256
24516,0.98635
24517,0.986444
24518,0.986537
24519,0.98663
24520,0.986723
24521,0.986815
24522,0.986907
24523,0.986999
24524,0.987091
24525,0.987182
24526,0.987273
24527,0.987363
24528,0.987453
24529,0.987543
24530,0.987633
24531,0.987722
24532,0.987811
24533,0.987899
24534,0.987987
24535,0.988075
24536,0.988163
24537,0.98825
24538,0.988337
24539,0.988424
24540,0.98851
24541,0.988596
24542,0.988682
24543,0.988767
24544,0.988852
24545,0.988937
24546,0.989021
24547,0.989105
24548,0.989189
24549,0.989272
24550,0.989355
24551,0.989438
24552,0.989521
24553,0.989603
24554,0.989685
24555,0.989766
24556,0.989847
24557,0.989928
24558,0.990009
24559,0.990089
24560,0.990169
24561,0.990248
24562,0.990327
24563,0.990406
24564,0.990485
24565,0.990563
24566,0.990641
24567,0.990719
24568,0.990796
24569,0.990873
24570,0.99095
24571,0.991026
24572,0.991102
24573,0.991178
24574,0.991253
24575,0.991328
24576,0.991403
24577,0.991477
24578,0.991551
24579,0.991625
24580,0.991699
24581,0.991772
24582,0.991845
24583,0.991917
24584,0.991989
24585,0.992061
24586,0.992133
24587,0.992204
24588,0.992275
24589,0.992345
24590,0.992415
24591,0.992485
24592,0.992555
24593,0.992624
24594,0.992693
24595,0.992762
24596,0.99283
24597,0.992898
24598,0.992966
24599,0.993033
24600,0.9931
24601,0.993166
24602,0.993233
24603,0.993299
24604,0.993365
24605,0.99343
24606,0.993495
24607,0.99356
24608,0.993624
24609,0.993688
24610,0.993752
24611,0.993815
24612,0.993879
24613,0.993941
24614,0.994004
24615,0.994066
24616,0.994128
24617,0.994189
24618,0.994251
24619,0.994311
24620,0.994372
24621,0.994432
24622,0.994492
24623,0.994552
24624,0.994611
24625,0.99467
24626,0.994728
24627,0.994787
24628,0.994845
24629,0.994902
24630,0.99496
24631,0.995017
24632,0.995073
24633,0.99513
24634,0.995186
24635,0.995241
24636,0.995297
24637,0.995352
24638,0.995406
24639,0.995461
24640,0.995515
24641,0.995569
24642,0.995622
24643,0.995675
24644,0.995728
24645,0.99578
24646,0.995833
24647,0.995884
24648,0.995936
24649,0.995987
24650,0.996038
24651,0.996088
24652,0.996139
24653,0.996188
24654,0.996238
24655,0.996287
24656,0.996336
24657,0.996385
24658,0.996433
24659,0.996481
24660,0.996529
24661,0.996576
24662,0.996623
24663,0.996669
24664,0.996716
24665,0.996762
24666,0.996807
24667,0.996853
24668,0.996898
24669,0.996942
24670,0.996987
24671,0.997031
24672,0.997075
24673,0.997118
24674,0.997161
24675,0.997204
24676,0.997246
24677,0.997288
24678,0.99733
24679,0.997372
24680,0.997413
24681,0.997454
24682,0.997494
24683,0.997534
24684,0.997574
24685,0.997613
24686,0.997653
24687,0.997692
24688,0.99773
24689,0.997768
24690,0.997806
24691,0.997844
24692,0.997881
24693,0.997918
24694,0.997955
24695,0.997991
24696,0.998027
24697,0.998062
24698,0.998098
24699,0.998133
24700,0.998167
24701,0.998202
24702,0.998236
24703,0.998269
24704,0.998303
24705,0.998336
24706,0.998368
24707,0.998401
24708,0.998433
24709,0.998465
24710,0.998496
24711,0.998527
24712,0.998558
24713,0.998588
24714,0.998618
24715,0.998648
24716,0.998678
24717,0.998707
24718,0.998736
24719,0.998764
24720,0.998792
24721,0.99882
24722,0.998848
24723,0.998875
24724,0.998902
24725,0.998928
24726,0.998954
24727,0.99898
24728,0.999006
24729,0.999031
24730,0.999056
24731,0.999081
24732,0.999105
24733,0.999129
24734,0.999152
24735,0.999176
24736,0.999199
24737,0.999221
24738,0.999244
24739,0.999266
24740,0.999287
24741,0.999309
24742,0.99933
24743,0.99935
24744,0.999371
24745,0.999391
24746,0.999411
24747,0.99943
24748,0.999449
24749,0.999468
24750,0.999486
24751,0.999504
24752,0.999522
24753,0.99954
24754,0.999557
24755,0.999573
24756,0.99959
24757,0.999606
24758,0.999622
24759,0.999637
24760,0.999653
24761,0.999668
24762,0.999682
24763,0.999696
24764,0.99971
24765,0.999724
24766,0.999737
24767,0.99975
24768,0.999762
24769,0.999775
24770,0.999787
24771,0.999798
24772,0.99981
24773,0.99982
24774,0.999831
24775,0.999841
24776,0.999851
24777,0.999861
24778,0.99987
24779,0.999879
24780,0.999888
24781,0.999896
24782,0.999905
24783,0.999912
24784,0.99992
24785,0.999927
24786,0.999933
24787,0.99994
24788,0.999946
24789,0.999952
24790,0.999957
24791,0.999962
24792,0.999967
24793,0.999971
24794,0.999976
24795,0.999979
24796,0.999983
24797,0.999986
24798,0.999989
24799,0.999991
24800,0.999994
24801,0.999996
24802,0.999997
24803,0.999998
24804,0.999999
24805,1
24806,1
24807,1
24808,1
24809,0.999999
24810,0.999998
24811,0.999996
24812,0.999995
24813,0.999993
24814,0.99999
24815,0.999988
24816,0.999985
24817,0.999981
24818,0.999978
24819,0.999974
24820,0.999969
24821,0.999965
24822,0.99996
24823,0.999954
24824,0.999949
24825,0.999943
24826,0.999937
24827,0.99993
24828,0.999923
24829,0.999916
24830,0.999908
24831,0.999901
24832,0.999892
24833,0.999884
24834,0.999875
24835,0.999866
24836,0.999856
24837,0.999846
24838,0.999836
24839,0.999826
24840,0.999815
24841,0.999804
24842,0.999792
24843,0.999781
24844,0.999769
24845,0.999756
24846,0.999743
24847,0.99973
24848,0.999717
24849,0.999703
24850,0.999689
24851,0.999675
24852,0.99966
24853,0.999645
24854,0.99963
24855,0.999614
24856,0.999598
24857,0.999582
24858,0.999565
24859,0.999548
24860,0.999531
24861,0.999513
24862,0.999495
24863,0.999477
24864,0.999458
24865,0.99944
24866,0.99942
24867,0.999401
24868,0.999381
24869,0.999361
24870,0.99934
24871,0.999319
24872,0.999298
24873,0.999277
24874,0.999255
24875,0.999233
24876,0.99921
24877,0.999187
24878,0.999164
24879,0.999141
24880,0.999117
24881,0.999093
24882,0.999068
24883,0.999044
24884,0.999018
24885,0.998993
24886,0.998967
24887,0.998941
24888,0.998915
24889,0.998888
24890,0.998861
24891,0.998834
24892,0.998806
24893,0.998778
24894,0.99875
24895,0.998721
24896,0.998692
24897,0.998663
24898,0.998633
24899,0.998603
24900,0.998573
24901,0.998542
24902,0.998512
24903,0.99848
24904,0.998449
24905,0.998417
24906,0.998385
24907,0.998352
24908,0.998319
24909,0.998286
24910,0.998252
24911,0.998219
24912,0.998184
24913,0.99815
24914,0.998115
24915,0.99808
24916,0.998045
24917,0.998009
24918,0.997973
24919,0.997936
24920,0.997899
24921,0.997862
24922,0.997825
24923,0.997787
24924,0.997749
24925,0.997711
24926,0.997672
24927,0.997633
24928,0.997594
24929,0.997554
24930,0.997514
24931,0.997474
24932,0.997433
24933,0.997392
24934,0.997351
24935,0.997309
24936,0.997267
24937,0.997225
24938,0.997182
24939,0.99714
24940,0.997096
24941,0.997053
24942,0.997009
24943,0.996965
24944,0.99692
24945,0.996875
24946,0.99683
24947,0.996785
24948,0.996739
24949,0.996693
24950,0.996646
24951,0.996599
24952,0.996552
24953,0.996505
24954,0.996457
24955,0.996409
24956,0.99636
24957,0.996312
24958,0.996263
24959,0.996213
24960,0.996164
24961,0.996114
24962,0.996063
24963,0.996013
24964,0.995962
24965,0.99591
24966,0.995859
24967,0.995807
24968,0.995754
24969,0.995702
24970,0.995649
24971,0.995595
24972,0.995542
24973,0.995488
24974,0.995434
24975,0.995379
24976,0.995324
24977,0.995269
24978,0.995213
24979,0.995158
24980,0.995101
24981,0.995045
24982,0.994988
24983,0.994931
24984,0.994874
24985,0.994816
24986,0.994758
24987,0.994699
24988,0.99464
24989,0.994581
24990,0.994522
24991,0.994462
24992,0.994402
24993,0.994342
24994,0.994281
24995,0.99422
24996,0.994159
24997,0.994097
24998,0.994035
24999,0.993973
25000,0.99391
25001,0.993847
25002,0.993784
25003,0.99372
25004,0.993656
25005,0.993592
25006,0.993527
25007,0.993463
25008,0.993397
25009,0.993332
25010,0.993266
25011,0.9932
25012,0.993133
25013,0.993066
25014,0.992999
25015,0.992932
25016,0.992864
25017,0.992796
25018,0.992727
25019,0.992659
25020,0.992589
25021,0.99252
25022,0.99245
25023,0.99238
25024,0.99231
25025,0.992239
25026,0.992168
25027,0.992097
25028,0.992025
25029,0.991953
25030,0.991881
25031,0.991808
25032,0.991735
25033,0.991662
25034,0.991588
25035,0.991514
25036,0.99144
25037,0.991366
25038,0.991291
25039,0.991216
25040,0.99114
25041,0.991064
25042,0.990988
25043,0.990911
25044,0.990835
25045,0.990758
25046,0.99068
25047,0.990602
25048,0.990524
25049,0.990446
25050,0.990367
25051,0.990288
25052,0.990208
25053,0.990129
25054,0.990049
25055,0.989968
25056,0.989888
25057,0.989807
25058,0.989725
25059,0.989644
25060,0.989562
25061,0.989479
25062,0.989397
25063,0.989314
25064,0.989231
25065,0.989147
25066,0.989063
25067,0.988979
25068,0.988894
25069,0.98881
25070,0.988724
25071,0.988639
25072,0.988553
25073,0.988467
25074,0.98838
25075,0.988294
25076,0.988207
25077,0.988119
25078,0.988031
25079,0.987943
25080,0.987855
25081,0.987766
25082,0.987677
25083,0.987588
25084,0.987498
25085,0.987408
25086,0.987318
25087,0.987227
25088,0.987136
25089,0.987045
25090,0.986953
25091,0.986861
25092,0.986769
25093,0.986677
25094,0.986584
25095,0.986491
25096,0.986397
25097,0.986303
25098,0.986209
25099,0.986115
25100,0.98602
25101,0.985925
25102,0.985829
25103,0.985733
25104,0.985637
25105,0.985541
25106,0.985444
25107,0.985347
25108,0.98525
25109,0.985152
25110,0.985054
25111,0.984956
25112,0.984857
25113,0.984758
25114,0.984659
25115,0.984559
25116,0.984459
25117,0.984359
25118,0.984259
25119,0.984158
25120,0.984057
25121,0.983955
25122,0.983853
25123,0.983751
25124,0.983649
25125,0.983546
25126,0.983443
25127,0.983339
25128,0.983235
25129,0.983131
25130,0.983027
25131,0.982922
25132,0.982817
25133,0.982712
25134,0.982606
25135,0.9825
25136,0.982394
25137,0.982287
25138,0.98218
25139,0.982073
25140,0.981965
25141,0.981858
25142,0.981749
25143,0.981641
25144,0.981532
25145,0.981423
25146,0.981313
25147,0.981203
25148,0.981093
25149,0.980983
25150,0.980872
25151,0.980761
25152,0.98065
25153,0.980538
25154,0.980426
25155,0.980313
25156,0.980201
25157,0.980088
25158,0.979974
25159,0.979861
25160,0.979747
25161,0.979633
25162,0.979518
25163,0.979403
25164,0.979288
25165,0.979172
25166,0.979056
25167,0.97894
25168,0.978824
25169,0.978707
25170,0.97859
25171,0.978472
25172,0.978354
25173,0.978236
25174,0.978118
25175,0.977999
25176,0.97788
25177,0.977761
25178,0.977641
25179,0.977521
25180,0.977401
25181,0.97728
25182,0.977159
25183,0.977038
25184,0.976916
25185,0.976794
25186,0.976672
25187,0.97655
25188,0.976427
25189,0.976304
25190,0.97618
25191,0.976056
25192,0.975932
25193,0.975808
25194,0.975683
25195,0.975558
25196,0.975433
25197,0.975307
25198,0.975181
25199,0.975055
25200,0.974928
25201,0.974801
25202,0.974674
25203,0.974546
25204,0.974418
25205,0.97429
25206,0.974161
25207,0.974032
25208,0.973903
25209,0.973774
25210,0.973644
25211,0.973514
25212,0.973383
25213,0.973253
25214,0.973121
25215,0.97299
25216,0.972858
25217,0.972726
25218,0.972594
25219,0.972461
25220,0.972328
25221,0.972195
25222,0.972061
25223,0.971927
25224,0.971793
25225,0.971659
25226,0.971524
25227,0.971389
25228,0.971253
25229,0.971117
25230,0.970981
25231,0.970845
25232,0.970708
25233,0.970571
25234,0.970433
25235,0.970296
25236,0.970158
25237,0.970019
25238,0.969881
25239,0.969742
25240,0.969602
25241,0.969463
25242,0.969323
25243,0.969183
25244,0.969042
25245,0.968901
25246,0.96876
25247,0.968619
25248,0.968477
25249,0.968335
25250,0.968192
25251,0.968049
25252,0.967906
25253,0.967763
25254,0.967619
25255,0.967475
25256,0.967331
25257,0.967186
25258,0.967041
25259,0.966896
25260,0.966751
25261,0.966605
25262,0.966458
25263,0.966312
25264,0.966165
25265,0.966018
25266,0.96587
25267,0.965723
25268,0.965575
25269,0.965426
25270,0.965278
25271,0.965128
25272,0.964979
25273,0.964829
25274,0.96468
25275,0.964529
25276,0.964379
25277,0.964228
25278,0.964076
25279,0.963925
25280,0.963773
25281,0.963621
25282,0.963468
25283,0.963316
25284,0.963163
25285,0.963009
25286,0.962855
25287,0.962701
25288,0.962547
25289,0.962392
25290,0.962237
25291,0.962082
25292,0.961926
25293,0.961771
25294,0.961614
25295,0.961458
25296,0.961301
25297,0.961144
25298,0.960986
25299,0.960829
25300,0.96067
25301,0.960512
25302,0.960353
25303,0.960194
25304,0.960035
25305,0.959875
25306,0.959715
25307,0.959555
25308,0.959394
25309,0.959233
25310,0.959072
25311,0.958911
25312,0.958749
25313,0.958587
25314,0.958424
25315,0.958261
25316,0.958098
25317,0.957935
25318,0.957771
25319,0.957607
25320,0.957443
25321,0.957278
25322,0.957113
25323,0.956948
25324,0.956783
25325,0.956617
25326,0.95645
25327,0.956284
25328,0.956117
25329,0.95595
25330,0.955783
25331,0.955615
25332,0.955447
25333,0.955278
25334,0.95511
25335,0.954941
25336,0.954771
25337,0.954602
25338,0.954432
25339,0.954262
25340,0.954091
25341,0.95392
25342,0.953749
25343,0.953578
25344,0.953406
25345,0.953234
25346,0.953061
25347,0.952889
25348,0.952716
25349,0.952542
25350,0.952369
25351,0.952195
25352,0.95202
25353,0.951846
25354,0.951671
25355,0.951496
25356,0.95132
25357,0.951145
25358,0.950968
25359,0.950792
25360,0.950615
25361,0.950438
25362,0.950261
25363,0.950083
25364,0.949905
25365,0.949727
25366,0.949548
25367,0.94937
25368,0.94919
25369,0.949011
25370,0.948831
25371,0.948651
25372,0.94847
25373,0.94829
25374,0.948109
25375,0.947927
25376,0.947746
25377,0.947564
25378,0.947381
25379,0.947199
25380,0.947016
25381,0.946833
25382,0.946649
25383,0.946465
25384,0.946281
25385,0.946097
25386,0.945912
25387,0.945727
25388,0.945542
25389,0.945356
25390,0.94517
25391,0.944984
25392,0.944797
25393,0.94461
25394,0.944423
25395,0.944236
25396,0.944048
25397,0.94386
25398,0.943671
25399,0.943483
25400,0.943294
25401,0.943104
25402,0.942915
25403,0.942725
25404,0.942534
25405,0.942344
25406,0.942153
25407,0.941962
25408,0.94177
25409,0.941579
25410,0.941386
25411,0.941194
25412,0.941001
25413,0.940808
25414,0.940615
25415,0.940421
25416,0.940227
25417,0.940033
25418,0.939839
25419,0.939644
25420,0.939449
25421,0.939253
25422,0.939058
25423,0.938861
25424,0.938665
25425,0.938468
25426,0.938271
25427,0.938074
25428,0.937877
25429,0.937679
25430,0.93748
25431,0.937282
25432,0.937083
25433,0.936884
25434,0.936685
25435,0.936485
25436,0.936285
25437,0.936085
25438,0.935884
25439,0.935683
25440,0.935482
25441,0.93528
25442,0.935078
25443,0.934876
25444,0.934674
25445,0.934471
25446,0.934268
25447,0.934065
25448,0.933861
25449,0.933657
25450,0.933453
25451,0.933248
25452,0.933043
25453,0.932838
25454,0.932633
25455,0.932427
25456,0.932221
25457,0.932014
25458,0.931808
25459,0.931601
25460,0.931393
25461,0.931186
25462,0.930978
25463,0.93077
25464,0.930561
25465,0.930352
25466,0.930143
25467,0.929934
25468,0.929724
25469,0.929514
25470,0.929304
25471,0.929093
25472,0.928882
25473,0.928671
25474,0.928459
25475,0.928248
25476,0.928035
25477,0.927823
25478,0.92761
25479,0.927397
25480,0.927184
25481,0.92697
25482,0.926756
25483,0.926542
25484,0.926327
25485,0.926113
25486,0.925897
25487,0.925682
25488,0.925466
25489,0.92525
25490,0.925034
25491,0.924817
25492,0.9246
25493,0.924383
25494,0.924166
25495,0.923948
25496,0.92373
25497,0.923511
25498,0.923292
25499,0.923073
25500,0.922854
25501,0.922634
25502,0.922414
25503,0.922194
25504,0.921974
25505,0.921753
25506,0.921532
25507,0.92131
25508,0.921088
25509,0.920866
25510,0.920644
25511,0.920421
25512,0.920198
25513,0.919975
25514,0.919752
25515,0.919528
25516,0.919304
25517,0.919079
25518,0.918854
25519,0.918629
25520,0.918404
25521,0.918178
25522,0.917953
25523,0.917726
25524,0.9175
25525,0.917273
25526,0.917046
25527,0.916818
25528,0.916591
25529,0.916363
25530,0.916134
25531,0.915906
25532,0.915677
25533,0.915448
25534,0.915218
25535,0.914988
25536,0.914758
25537,0.914528
25538,0.914297
25539,0.914066
25540,0.913835
25541,0.913603
25542,0.913372
25543,0.913139
25544,0.912907
25545,0.912674
25546,0.912441
25547,0.912208
25548,0.911974
25549,0.91174
25550,0.911506
25551,0.911271
25552,0.911036
25553,0.910801
25554,0.910566
25555,0.91033
25556,0.910094
25557,0.909858
25558,0.909621
25559,0.909384
25560,0.909147
25561,0.90891
25562,0.908672
25563,0.908434
25564,0.908195
25565,0.907957
25566,0.907718
25567,0.907478
25568,0.907239
25569,0.906999
25570,0.906759
25571,0.906518
25572,0.906278
25573,0.906037
25574,0.905795
25575,0.905554
25576,0.905312
25577,0.90507
25578,0.904827
25579,0.904584
25580,0.904341
25581,0.904098
25582,0.903854
25583,0.90361
25584,0.903366
25585,0.903121
25586,0.902876
25587,0.902631
25588,0.902386
25589,0.90214
25590,0.901894
25591,0.901648
25592,0.901401
25593,0.901154
25594,0.900907
25595,0.90066
25596,0.900412
25597,0.900164
25598,0.899915
25599,0.899667
25600,0.899418
25601,0.899168
25602,0.898919
25603,0.898669
25604,0.898419
25605,0.898169
25606,0.897918
25607,0.897667
25608,0.897416
25609,0.897164
25610,0.896912
25611,0.89666
25612,0.896408
25613,0.896155
25614,0.895902
25615,0.895648
25616,0.895395
25617,0.895141
25618,0.894887
25619,0.894632
25620,0.894377
25621,0.894122
25622,0.893867
25623,0.893611
25624,0.893355
25625,0.893099
25626,0.892843
25627,0.892586
25628,0.892329
25629,0.892071
25630,0.891814
25631,0.891556
25632,0.891297
25633,0.891039
25634,0.89078
25635,0.890521
25636,0.890261
25637,0.890002
25638,0.889742
25639,0.889481
25640,0.889221
25641,0.88896
25642,0.888699
25643,0.888437
25644,0.888176
25645,0.887914
25646,0.887651
25647,0.887389
25648,0.887126
25649,0.886863
25650,0.886599
25651,0.886336
25652,0.886072
25653,0.885807
25654,0.885543
25655,0.885278
25656,0.885013
25657,0.884747
25658,0.884481
25659,0.884215
25660,0.883949
25661,0.883682
25662,0.883415
25663,0.883148
25664,0.882881
25665,0.882613
25666,0.882345
25667,0.882077
25668,0.881808
25669,0.881539
25670,0.88127
25671,0.881
25672,0.880731
25673,0.88046
25674,0.88019
25675,0.879919
25676,0.879649
25677,0.879377
25678,0.879106
25679,0.878834
25680,0.878562
25681,0.87829
25682,0.878017
25683,0.877744
25684,0.877471
25685,0.877197
25686,0.876924
25687,0.87665
25688,0.876375
25689,0.876101
25690,0.875826
25691,0.875551
25692,0.875275
25693,0.874999
25694,0.874723
25695,0.874447
25696,0.87417
25697,0.873893
25698,0.873616
25699,0.873339
25700,0.873061
25701,0.872783
25702,0.872505
25703,0.872226
25704,0.871947
25705,0.871668
25706,0.871389
25707,0.871109
25708,0.870829
25709,0.870549
25710,0.870268
25711,0.869987
25712,0.869706
25713,0.869425
25714,0.869143
25715,0.868861
25716,0.868579
25717,0.868296
25718,0.868013
25719,0.86773
25720,0.867447
25721,0.867163
25722,0.866879
25723,0.866595
25724,0.86631
25725,0.866025
25726,0.86574
25727,0.865455
25728,0.865169
25729,0.864883
25730,0.864597
25731,0.864311
25732,0.864024
25733,0.863737
25734,0.863449
25735,0.863162
25736,0.862874
25737,0.862586
25738,0.862297
25739,0.862009
25740,0.86172
25741,0.86143
25742,0.861141
25743,0.860851
25744,0.860561
25745,0.86027
25746,0.85998
25747,0.859689
25748,0.859397
25749,0.859106
25750,0.858814
25751,0.858522
25752,0.858229
25753,0.857937
25754,0.857644
25755,0.857351
25756,0.857057
25757,0.856763
25758,0.856469
25759,0.856175
25760,0.85588
25761,0.855586
25762,0.85529
25763,0.854995
25764,0.854699
25765,0.854403
25766,0.854107
25767,0.853811
25768,0.853514
25769,0.853217
25770,0.852919
25771,0.852622
25772,0.852324
25773,0.852025
25774,0.851727
25775,0.851428
